Mouse ID,Hole Punch,Genetic Background,Gender,DOB,Age,Date Weaned,Parent Crossing,Strain 1,Strain 2,Strain 3,GeNtype 1,GeNtype 2,GeNtype 3,Experiments? ,Euthanized ,Date of Euth.,Notes from Book:,,,Red Hole Punch indicates there was Nt a designation listed inside the Ntebook but added to the spreadsheet based on how Cong Nrmally does his numbering and hole punches,,,,,
1136,2L,,Male,11/18/2022,55,,"858, 860/Cdh23 KI/KI",Pax2-Cre,Tlr4-loxp,B6N-Cdh23-KI,Cre -,,,,Y,1/12/2023,,,,,,,,,
1137,R,,Female,10/31/2022,591,,886/Cdh23 KI/KI,Myd88-loxp,B6N-Cdh23-KI,,loxp/+,KI/KI,,,Y,,,,,,,,,,
1138,L,,Female,10/31/2022,73,,886/Cdh23 KI/KI,Myd88-loxp,B6N-Cdh23-KI,,+/+,KI/KI,,,Y,1/12/2023,,,,,,,,,
1139,B,,Female,10/31/2022,591,,886/Cdh23 KI/KI,Myd88-loxp,B6N-Cdh23-KI,,loxp/+,KI/KI,,,Y,,,,,,,,,,
1140,R,,Male,10/31/2022,73,,886/Cdh23 KI/KI,Myd88-loxp,B6N-Cdh23-KI,,+/+,KI/KI,,,,1/12/2023,,,,,,,,,
1141,L,,Male,10/31/2022,73,,886/Cdh23 KI/KI,Myd88-loxp,B6N-Cdh23-KI,,+/+,KI/KI,,,Y,1/12/2023,,,,,,,,,
1142,B,,Male,10/31/2022,73,,886/Cdh23 KI/KI,Myd88-loxp,B6N-Cdh23-KI,,+/+,KI/KI,,,Y,1/12/2023,,,,,,,,,
1143,2R,,Male,10/31/2022,591,,886/Cdh23 KI/KI,Myd88-loxp,B6N-Cdh23-KI,,loxp/+,KI/KI,,,Y,,,,,,,,,,
1144,R,,Female,10/31/2022,73,,899/Cdh23 KI/KI,Tlr4-loxp,B6N-Cdh23-KI,,+/+,KI/KI,,,,1/12/2023,,,,,,,,,
1145,L,,Female,10/31/2022,591,,899/Cdh23 KI/KI,Tlr4-loxp,B6N-Cdh23-KI,,loxp/+,KI/KI,,,Y,,,,,,,,,,
1146,B,,Female,10/31/2022,73,,899/Cdh23 KI/KI,Tlr4-loxp,B6N-Cdh23-KI,,+/+,KI/KI,,,Y,1/12/2023,,,,,,,,,
1147,2R,,Female,10/31/2022,73,,899/Cdh23 KI/KI,Tlr4-loxp,B6N-Cdh23-KI,,+/+,KI/KI,,,Y,1/12/2023,,,,,,,,,
1148,2L,,Female,10/31/2022,591,,899/Cdh23 KI/KI,Tlr4-loxp,B6N-Cdh23-KI,,loxp/+,KI/KI,,,Y,,,,,,,,,,
1149,R,,Male,10/31/2022,591,,899/Cdh23 KI/KI,Tlr4-loxp,B6N-Cdh23-KI,,loxp/+,KI/KI,,,Y,,,,,,,,,,
1150,R,,Female,12/5/2022,38,,899/Cdh23 KI/KI,Tlr4-loxp,B6N-Cdh23-KI,,+/+,,,,,1/12/2023,,,,,,,,,
1151,L,,Female,12/5/2022,556,,899/Cdh23 KI/KI,Tlr4-loxp,B6N-Cdh23-KI,,loxp/+,,,,Y,,,,,,,,,,
1152,B,,Female,12/5/2022,556,,899/Cdh23 KI/KI,Tlr4-loxp,B6N-Cdh23-KI,,+/+,,,,Y,,,,,,,,,,
1153,2R,,Female,12/5/2022,556,,899/Cdh23 KI/KI,Tlr4-loxp,B6N-Cdh23-KI,,+/+,,,,Y,,,,,,,,,,
1154,2L,,Female,12/5/2022,556,,899/Cdh23 KI/KI,Tlr4-loxp,B6N-Cdh23-KI,,+/+,,,,Y,,,,,,,,,,
1155,2R1L,,Female,12/5/2022,556,,899/Cdh23 KI/KI,Tlr4-loxp,B6N-Cdh23-KI,,loxp/+,,,,Y,,,,,,,,,,
1156,2R2L,,Female,12/5/2022,556,,899/Cdh23 KI/KI,Tlr4-loxp,B6N-Cdh23-KI,,loxp/+,,,,Y,,,,,,,,,,
1157,R,,Male,12/5/2022,556,,899/Cdh23 KI/KI,Tlr4-loxp,B6N-Cdh23-KI,,+/+,,,,Y,,,,,,,,,,
1158,L,,Male,12/5/2022,556,,899/Cdh23 KI/KI,Tlr4-loxp,B6N-Cdh23-KI,,+/+,,,,Y,,,,,,,,,,
1159,B,,Male,12/5/2022,556,,899/Cdh23 KI/KI,Tlr4-loxp,B6N-Cdh23-KI,,+/+,,,,Y,,,,,,,,,,
1160,2R,,Male,12/5/2022,556,,899/Cdh23 KI/KI,Tlr4-loxp,B6N-Cdh23-KI,,+/+,,,,Y,,,,,,,,,,
1161,R,,Female,12/13/2022,548,,"1000, 1002/1012",Trpv1-KO,B6N-Cdh23-KI,,+/-,,,,Y,,,,,,,,,,
1162,L,,Male,12/13/2022,548,,"1000, 1002/1012",Trpv1-KO,B6N-Cdh23-KI,,-/-,,,,Y,,,,,,,,,,
1163,R,,Male,12/13/2022,548,,"1000, 1002/1012",Trpv1-KO,B6N-Cdh23-KI,,-/-,,,,Y,,,,,,,,,,
1164,L,,Male,12/13/2022,548,,"1000, 1002/1012",Trpv1-KO,B6N-Cdh23-KI,,+/-,,,,Y,,,,,,,,,,
1165,B,,Male,12/13/2022,548,,"1000, 1002/1012",Trpv1-KO,B6N-Cdh23-KI,,+/-,,,,Y,,,,,,,,,,
1166,R,,Female,12/6/2022,555,,"1000, 1002/1012",Trpv1-KO,B6N-Cdh23-KI,,+/+,,,,Y,,,,,,,,,,
1167,L,,Female,12/6/2022,555,,"1000, 1002/1012",Trpv1-KO,B6N-Cdh23-KI,,+/-,,,,Y,,,,,,,,,,
1168,B,,Female,12/6/2022,555,,"1000, 1002/1012",Trpv1-KO,B6N-Cdh23-KI,,+/-,,,,Y,,,,,,,,,,
1173,R,,Male,12/6/2022,555,,"1000, 1002/1012",Trpv1-KO,B6N-Cdh23-KI,,+/-,,,,Y,,,,,,,,,,
1174,L,,Male,12/6/2022,555,,"1000, 1002/1012",Trpv1-KO,B6N-Cdh23-KI,,-/-,,,,Y,,,,,,,,,,
1175,B,,Male,12/6/2022,555,,"1000, 1002/1012",Trpv1-KO,B6N-Cdh23-KI,,-/-,,,,Y,,,,,,,,,,
1176,2R,,Male,12/6/2022,555,,"1000, 1002/1012",Trpv1-KO,B6N-Cdh23-KI,,+/+,,,,Y,,,,,,,,,,
1177,2L,,Male,12/6/2022,555,,"1000, 1002/1012",Trpv1-KO,B6N-Cdh23-KI,,-/-,,,,Y,,,,,,,,,,
1178,2R2L,,Male,12/6/2022,555,,"1000, 1002/1012",Trpv1-KO,B6N-Cdh23-KI,,-/-,,,,Y,,,,,,,,,,
1179,R,,Female,11/7/2022,584,,,B6N-Cdh23-KI,,,,,,,Y,,,,,,,,,,
1180,L,,Female,11/7/2022,584,,,B6N-Cdh23-KI,,,,,,,Y,,,,,,,,,,
1181,B,,Female,11/7/2022,584,,,B6N-Cdh23-KI,,,,,,,Y,,,,,,,,,,
1182,2R,,Female,11/7/2022,584,,,B6N-Cdh23-KI,,,,,,,Y,,,,,,,,,,
1183,2L,,Female,11/7/2022,584,,,B6N-Cdh23-KI,,,,,,,Y,,,,,,,,,,
1184,R,,Male,10/31/2022,591,,,Myd88-loxp,B6N-Cdh23-KI,,,,,,Y,,,,,,,,,,
1185,L,,Male,10/31/2022,591,,,Myd88-loxp,B6N-Cdh23-KI,,,,,,Y,,,,,,,,,,
1186,R,,Male,10/31/2022,591,,,Tlr7-KO-loxp,B6N-Cdh23-KI,,,,,,Y,,,,,,,,,,
1187,L,,Male,10/31/2022,591,,,Tlr7-KO-loxp,B6N-Cdh23-KI,,,,,,Y,,,,,,,,,,
1188,B,,Male,10/31/2022,591,,,Tlr7-KO-loxp,B6N-Cdh23-KI,,,,,,Y,,,,,,,,,,
1189,R,,Female,10/31/2022,72,,,Tlr7-KO-loxp,B6N-Cdh23-KI,,,,,,Y,1/11/2023,,,,,,,,,
1190,L,,Female,10/31/2022,72,,,Tlr7-KO-loxp,B6N-Cdh23-KI,,,,,,Y,1/11/2023,,,,,,,,,
1191,B,,Female,10/31/2022,72,,,Tlr7-KO-loxp,B6N-Cdh23-KI,,,,,,Y,1/11/2023,,,,,,,,,
1192,R,,Male,11/7/2022,584,,,B6N-Cdh23-KI,,,,,,,Y,,,,,,,,,,
1193,L,,Male,11/7/2022,584,,,B6N-Cdh23-KI,,,,,,,Y,,,,,,,,,,
1194,B,,Male,11/7/2022,584,,,B6N-Cdh23-KI,,,,,,,Y,,,,,,,,,,
1195,2R,,Male,11/7/2022,584,,,B6N-Cdh23-KI,,,,,,,Y,,,,,,,,,,
1196,R,,Female,10/21/2022,601,,,Tlr4-KO,,,,,,,Y,,,,,,,,,,
1197,L,,Female,10/21/2022,601,,,Tlr4-KO,,,,,,,Y,,,,,,,,,,
1198,B,,Female,10/21/2022,601,,,Tlr4-KO,,,,,,,Y,,,,,,,,,,
1199,R,,Male,10/21/2022,82,,,Tlr4-KO,,,,,,,Y,1/11/2023,,,,,,,,,
1200,L,,Male,10/21/2022,82,,,Tlr4-KO,,,,,,,Y,1/11/2023,,,,,,,,,
1201,R,,Female,11/17/2022,105,,,B6N-Cdh23-KI,,,KI/KI,,,,Y,3/2/2023,,,,,,,,,
1202,L,,Female,11/17/2022,105,,,B6N-Cdh23-KI,,,KI/KI,,,,Y,3/2/2023,,,,,,,,,
1203,B,,Female,11/17/2022,105,,,B6N-Cdh23-KI,,,KI/KI,,,,Y,3/2/2023,,,,,,,,,
1204,2R,,Female,11/17/2022,105,,,B6N-Cdh23-KI,,,KI/KI,,,,Y,3/2/2023,,,,,,,,,
1205,2L,,Female,11/17/2022,105,,,B6N-Cdh23-KI,,,KI/KI,,,,Y,3/2/2023,,,,,,,,,
1206,2R1L,,Female,11/17/2022,105,,,B6N-Cdh23-KI,,,KI/KI,,,,Y,3/2/2023,,,,,,,,,
1207,2R2L,,Female,11/17/2022,105,,,B6N-Cdh23-KI,,,KI/KI,,,,Y,3/2/2023,,,,,,,,,
1208,R,,Female,12/13/2022,548,,,Pax2-Cre,Tlr4-loxp,,Cre -, loxp/loxp,,,Y,,,,,,,,,,
1209,L,,Female,12/13/2022,548,,,Pax2-Cre,Tlr4-loxp,,Cre +, loxp/+,,,Y,,,,,,,,,,
1210,B,,Female,12/13/2022,548,,,Pax2-Cre,Tlr4-loxp,,Cre +, loxp/+,,,Y,,,,,,,,,,
1211,2R,,Female,12/13/2022,548,,,Pax2-Cre,Tlr4-loxp,,Cre-, loxp/loxp,,,Y,,,,,,,,,,
1212,2L,,Female,12/13/2022,548,,,Pax2-Cre,Tlr4-loxp,,Cre -, loxp/+,,,Y,,,,,,,,,,
1213,R,,Male,12/13/2022,94,,"826, 827, 828/942",Pax2-Cre,Tlr4-loxp,,Cre +, loxp/loxp,,,Y,3/17/2023,Perfusion and RNAlater,,,,,,,,
1214,L,,Male,12/13/2022,94,,"826, 827, 828/942",Pax2-Cre,Tlr4-loxp,,Cre -, loxp/+,,,Y,3/17/2023,Perfusion and RNAlater,,,,,,,,
1215,R,,Male,12/16/2022,91,,"826, 827, 828/942",Pax2-Cre,Tlr4-loxp,,Cre +, loxp/loxp,,,Y,3/17/2023,Perfusion and RNAlater,,,,,,,,
1216,L,,Male,12/16/2022,91,,"826, 827, 828/942",Pax2-Cre,Tlr4-loxp,,Cre -, loxp/loxp,,,Y,3/17/2023,Tissues in 4% PFA,,,,,,,,
1217,B,,Male,12/16/2022,91,,"826, 827, 828/942",Pax2-Cre,Tlr4-loxp,,Cre -, loxp/loxp,,,Y,3/17/2023,Tissues in 4% PFA,,,,,,,,
1218,2R,,Male,12/16/2022,91,,"826, 827, 828/942",Pax2-Cre,Tlr4-loxp,,Cre +, loxp/loxp,,,Y,3/17/2023,Tissues in 4% PFA,,,,,,,,
1219,2L,,Male,12/16/2022,91,,"826, 827, 828/942",Pax2-Cre,Tlr4-loxp,,Cre -, loxp/loxp,,,Y,3/17/2023,Perfusion and RNAlater,,,,,,,,
1220,2R1L,,Male,12/16/2022,91,,"826, 827, 828/942",Pax2-Cre,Tlr4-loxp,,loxp/loxp,,,,Y,3/17/2023,Perfusion and RNAlater,,,,,,,,
1221,2R2L,,Male,12/16/2022,91,,"826, 827, 828/942",Pax2-Cre,Tlr4-loxp,,loxp/loxp,,,,Y,3/17/2023,Perfusion and RNAlater,,,,,,,,
1222,R,,Female,12/16/2022,91,,"826, 827, 828/942",Pax2-Cre,Tlr4-loxp,,Cre +, loxp/loxp,,,Y,3/17/2023,Perfusion and RNAlater,,,,,,,,
1223,L,,Female,12/16/2022,91,,"826, 827, 828/942",Pax2-Cre,Tlr4-loxp,,Cre +, loxp/loxp,,,Y,3/17/2023,Perfusion and RNAlater,,,,,,,,
1224,B,,Female,12/16/2022,91,,"826, 827, 828/942",Pax2-Cre,Tlr4-loxp,,loxp/loxp,,,,Y,3/17/2023,,,,,,,,,
1225,R,,Female,12/20/2022,87,,943/962,Pax2-Cre,Tlr4-loxp,,loxp/loxp,,,,Y,3/17/2023,Collect and fix tissues,,,,,,,,
1226,L,,Female,12/20/2022,87,,943/962,Pax2-Cre,Tlr4-loxp,,loxp/loxp,,,,Y,3/17/2023,Collect and fix tissues,,,,,,,,
1227,B,,Female,12/20/2022,87,,943/962,Pax2-Cre,Tlr4-loxp,,loxp/loxp,,,,Y,3/17/2023,Collect and fix tissues,,,,,,,,
1228,2R,,Female,12/20/2022,87,,943/962,Pax2-Cre,Tlr4-loxp,,loxp/loxp,,,,Y,3/17/2023,Collect and fix tissues,,,,,,,,
1229,2L,,Female,12/20/2022,87,,943/962,Pax2-Cre,Tlr4-loxp,,loxp/loxp,,,,Y,3/17/2023,Collect and fix tissues,,,,,,,,
1230,R,,Male,12/20/2022,73,,943/962,Pax2-Cre,Tlr4-loxp,,loxp/loxp,,,,Y,3/3/2023,,,,,,,,,
1231,L,,Male,12/20/2022,73,,943/962,Pax2-Cre,Tlr4-loxp,,loxp/loxp,,,,Y,3/3/2023,,,,,,,,,
1232,R,,Female,12/29/2022,532,,"826, 827, 828/942",Pax2-Cre,Tlr4-loxp,,Cre+, loxp/loxp,,,Y,,,,,,,,,,
1233,L,,Female,12/29/2022,532,,"826, 827, 828/942",Pax2-Cre,Tlr4-loxp,,loxp/loxp,,,,Y,,,,,,,,,,
1234,B,,Female,12/29/2022,532,,"826, 827, 828/942",Pax2-Cre,Tlr4-loxp,,loxp/loxp,,,,Y,,,,,,,,,,
1235,2R,,Female,12/29/2022,532,,"826, 827, 828/942",Pax2-Cre,Tlr4-loxp,,Cre+, loxp/loxp,,,Y,,,,,,,,,,
1236,2L,,Female,12/29/2022,532,,"826, 827, 828/942",Pax2-Cre,Tlr4-loxp,,loxp/loxp,,,,Y,,,,,,,,,,
1237,2R2L,,Female,12/29/2022,532,,"826, 827, 828/942",Pax2-Cre,Tlr4-loxp,,loxp/loxp,,,,Y,,,,,,,,,,
1238,R,,Male,12/29/2022,532,,"826, 827, 828/942",Pax2-Cre,Tlr4-loxp,,loxp/loxp,,,,Y,,,,,,,,,,
1239,L,,Male,12/29/2022,64,,"826, 827, 828/942",Pax2-Cre,Tlr4-loxp,,loxp/loxp,,,,Y,3/3/2023,,,,,,,,,
1240,B,,Male,12/29/2022,532,,"826, 827, 828/942",Pax2-Cre,Tlr4-loxp,,Cre+, loxp/loxp,,,Y,,,,,,,,,,
1241,2R,,Male,12/29/2022,532,,"826, 827, 828/942",Pax2-Cre,Tlr4-loxp,,loxp/loxp,,,,Y,,,,,,,,,,
1242,R,,Female,12/5/2022,556,,,Pax2-Cre,Myd88-loxp,,loxp/loxp,,,,Y,,,,,,,,,,
1243,L,,Female,12/5/2022,556,,,Pax2-Cre,Myd88-loxp,,loxp/loxp,,,,Y,,,,,,,,,,
1244,B,,Female,12/5/2022,556,,,Pax2-Cre,Myd88-loxp,,loxp/loxp,,,,Y,,,,,,,,,,
1245,R,,Male,12/5/2022,556,,,Pax2-Cre,Myd88-loxp,,loxp/loxp,,,,Y,,,,,,,,,,
1246,L,,Male,12/5/2022,556,,,Pax2-Cre,Myd88-loxp,,loxp/loxp,,,,Y,,,,,,,,,,
1247,B,,Male,12/5/2022,556,,,Pax2-Cre,Myd88-loxp,,loxp/loxp,,,,Y,,,,,,,,,,
1248,2R,,Male,12/5/2022,556,,,Pax2-Cre,Myd88-loxp,,Cre-, loxp/loxp,,,Y,,,,,,,,,,
1249,2L,,Male,12/5/2022,556,,,Pax2-Cre,Myd88-loxp,,loxp/loxp,,,,Y,,,,,,,,,,
1250,2R1L,,Male,12/5/2022,556,,,Pax2-Cre,Myd88-loxp,,loxp/loxp,,,,Y,,,,,,,,,,
1251,2R2L,,Male,12/5/2022,556,,,Pax2-Cre,Myd88-loxp,,loxp/loxp,,,,Y,,,,,,,,,,
1252,R,,Female,12/9/2022,84,,,Pax2-Cre,Myd88-loxp,,,,,,Y,3/3/2023,,,,,,,,,
1253,L,,Female,12/9/2022,84,,,Pax2-Cre,Myd88-loxp,,Cre -,,,,Y,3/3/2023,,,,,,,,,
1254,B,,Female,12/9/2022,84,,,Pax2-Cre,Myd88-loxp,,,,,,Y,3/3/2023,,,,,,,,,
1255,R,,Male,12/9/2022,552,,,Pax2-Cre,Myd88-loxp,,Cre -,,,,Y,,,,,,,,,,
1256,L,,Male,12/9/2022,552,,,Pax2-Cre,Myd88-loxp,,,,,,Y,,,,,,,,,,
1257,B,,Male,12/9/2022,552,,,Pax2-Cre,Myd88-loxp,,,,,,Y,,,,,,,,,,
1258,R,,Female,12/12/2022,549,,1021/1028,Pax2-Cre,Myd88-loxp,,loxp/loxp,,,,Y,,,,,,,,,,
1259,R,,Male,12/12/2022,549,,1021/1028,Pax2-Cre,Myd88-loxp,,loxp/loxp,,,,Y,,,,,,,,,,
1260,L,,Male,12/12/2022,549,,1021/1028,Pax2-Cre,Myd88-loxp,,loxp/loxp,,,,Y,,,,,,,,,,
1261,B,,Male,12/12/2022,549,,1021/1028,Pax2-Cre,Myd88-loxp,,loxp/loxp,,,,Y,,,,,,,,,,
1262,2R,,Male,12/12/2022,549,,1021/1028,Pax2-Cre,Myd88-loxp,,loxp/loxp,,,,Y,,,,,,,,,,
1263,2L,,Male,12/12/2022,549,,1021/1028,Pax2-Cre,Myd88-loxp,,loxp/loxp,,,,Y,,,,,,,,,,
1264,2R2L,,Male,12/12/2022,549,,1021/1028,Pax2-Cre,Myd88-loxp,,loxp/loxp,,,,Y,,,,,,,,,,
1265,R,,Female,12/16/2022,545,,1030/1016,Pax2-Cre,Myd88-loxp,,Cre +, loxp/loxp,,,Y,,,,,,,,,,
1266,L,,Female,12/16/2022,545,,1030/1016,Pax2-Cre,Myd88-loxp,,Cre -, loxp/loxp,,,Y,,,,,,,,,,
1267,B,,Female,12/16/2022,545,,1030/1016,Pax2-Cre,Myd88-loxp,,Cre +, loxp/loxp,,,Y,,,,,,,,,,
1268,2R,,Female,12/16/2022,545,,1030/1016,Pax2-Cre,Myd88-loxp,,Cre -, loxp/loxp,,,Y,,,,,,,,,,
1269,R,,Male,12/16/2022,545,,1030/1016,Pax2-Cre,Myd88-loxp,,Cre -, loxp/loxp,,,Y,,,,,,,,,,
1270,L,,Male,12/16/2022,545,,1030/1016,Pax2-Cre,Myd88-loxp,,Cre -, loxp/loxp,,,Y,,,,,,,,,,
1271,R,,Female,1/7/2023,523,,"1030, 1035/1016",Pax2-Cre,Myd88-loxp,,Cre +, loxp/loxp,,,,,,,,,,,,,
1272,L,,Female,1/7/2023,523,,"1030, 1035/1016",Pax2-Cre,Myd88-loxp,,Cre -, loxp/loxp,,,,,,,,,,,,,
1273,B,,Female,1/7/2023,523,,"1030, 1035/1016",Pax2-Cre,Myd88-loxp,,Cre -, loxp/loxp,,,,,,,,,,,,,
1274,2R,,Female,1/7/2023,523,,"1030, 1035/1016",Pax2-Cre,Myd88-loxp,,Cre +, loxp/loxp,,,,,,,,,,,,,
1275,2L,,Female,1/7/2023,523,,"1030, 1035/1016",Pax2-Cre,Myd88-loxp,,Cre -, loxp/loxp,,,,,,,,,,,,,
1276,2R2L,,Female,1/7/2023,523,,"1030, 1035/1016",Pax2-Cre,Myd88-loxp,,Cre +, loxp/loxp,,,,,,,,,,,,,
1277,R,,Male,1/7/2023,523,,"1030, 1035/1016",Pax2-Cre,Myd88-loxp,,Cre +, loxp/loxp,,,,,,,,,,,,,
1278,L,,Male,1/7/2023,523,,"1030, 1035/1016",Pax2-Cre,Myd88-loxp,,Cre -, loxp/loxp,,,,,,,,,,,,,
1279,R,,Female,10/9/2022,613,,,Tbx1,,,+/-,,,,Y,,,,,,,,,,
1280,R,,Male,10/9/2022,613,,,Tbx1,,,-/-,,,,Y,,,,,,,,,,
1281,R,,Female,2/4/2023,495,,1279/1280,Tbx1,,,+/-,,,,,,,,,,,,,,
1282,R,,Male,2/4/2023,495,,1279/1280,Tbx1,,,-/-,,,,,,,,,,,,,,
1283,R,,Female,2/8/2023,491,,"1055, 1056/1057",Pcdh15,,,+/-,,,,,,,,,,,,,,
1284,L,,Female,2/8/2023,491,,"1055, 1056/1057",Pcdh15,,,+/-,,,,,,,,,,,,,,
1285,R,,Male,2/8/2023,491,,"1055, 1056/1057",Pcdh15,,,-/-,,,,,,,,,,,,,,
1286,R,,Female,1/3/2023,527,,,Tlr3-KO,,,-/-,,,,,,,,,,,,,,
1287,L,,Female,1/3/2023,527,,,Tlr3-KO,,,-/-,,,,,,,,,,,,,,
1288,R,,Male,1/3/2023,527,,,Tlr3-KO,,,-/-,,,,,,,,,,,,,,
1289,R,,Female,1/26/2023,504,,1061/1062,Tlr3-KO,,,-/-,,,,,,,,,,,,,,
1290,L,,Female,1/26/2023,504,,1061/1062,Tlr3-KO,,,-/-,,,,,,,,,,,,,,
1291,B,,Female,1/26/2023,504,,1061/1062,Tlr3-KO,,,-/-,,,,,,,,,,,,,,
1292,R,,Male,1/26/2023,504,,1061/1062,Tlr3-KO,,,-/-,,,,,,,,,,,,,,
1293,L,,Male,1/26/2023,504,,1061/1062,Tlr3-KO,,,-/-,,,,,,,,,,,,,,
1294,B,,Male,1/26/2023,504,,1061/1062,Tlr3-KO,,,-/-,,,,,,,,,,,,,,
1295,R,,Female,1/31/2023,499,,964/967,Trpa1-KO,,,-/-,,,,,,,,,,,,,,
1296,L,,Female,1/31/2023,499,,964/967,Trpa1-KO,,,-/-,,,,,,,,,,,,,,
1297,R,,Male,1/31/2023,499,,964/967,Trpa1-KO,,,-/-,,,,,,,,,,,,,,
1298,L,,Male,1/31/2023,499,,964/967,Trpa1-KO,,,-/-,,,,,,,,,,,,,,
1299,R,,Female,12/27/2022,534,,,Cachd1-KO,,,-/-,,,,Y,,From ???,,,,,,,,
1300,L,,Female,12/27/2022,534,,,Cachd1-KO,,,-/-,,,,Y,,From ???,,,,,,,,
1301,R,,Male,12/27/2022,534,,,Cachd1-KO,,,-/-,,,,Y,,From ???,,,,,,,,
1302,L,,Male,12/27/2022,534,,,Cachd1-KO,,,-/-,,,,Y,,From ???,,,,,,,,
1303,B,,Male,12/27/2022,534,,,Cachd1-KO,,,-/-,,,,Y,,From ???,,,,,,,,
1304,2R,,Male,12/27/2022,534,,,Cachd1-KO,,,-/-,,,,Y,,From ???,,,,,,,,
1305,2L,,Male,12/27/2022,534,,,Cachd1-KO,,,-/-,,,,Y,,From ???,,,,,,,,
1306,R,,Female,10/24/2022,598,,,Myd88-KO,,,-/-,,,,Y,,,,,,,,,,
1307,L,,Female,10/24/2022,598,,,Myd88-KO,,,-/-,,,,Y,,,,,,,,,,
1308,R,,Male,10/24/2022,598,,,Myd88-KO,,,-/-,,,,Y,,,,,,,,,,
1309,R,,Female,10/24/2022,598,,,Myd88-KO,,,-/-,,,,Y,,,,,,,,,,
1310,R,,Male,10/24/2022,598,,,Myd88-KO,,,-/-,,,,Y,,,,,,,,,,
1311,R,,Female,12/29/2022,532,,,Myd88-KO,,,-/-,,,,Y,,,,,,,,,,
1312,L,,Female,12/29/2022,532,,,Myd88-KO,,,-/-,,,,Y,,,,,,,,,,
1313,B,,Female,12/29/2022,532,,,Myd88-KO,,,-/-,,,,Y,,,,,,,,,,
1314,R,,Male,12/29/2022,532,,,Myd88-KO,,,-/-,,,,Y,,,,,,,,,,
1315,L,,Male,12/29/2022,532,,,Myd88-KO,,,-/-,,,,Y,,,,,,,,,,
1316,B,,Male,12/29/2022,532,,,Myd88-KO,,,-/-,,,,Y,,,,,,,,,,
1317,R,,Female,1/16/2023,514,,,Tbx1,,,+/-,,,,,,,,,,,,,,
1318,R,,Male,1/16/2023,514,,,Tbx1,,,-/-,,,,,,,,,,,,,,
1319,R,,Female,9/23/2022,629,,,Tlr7-KO,,,-/-,,,,Y,,,,,,,,,,
1320,R,,Male,9/23/2022,629,,,Tlr7-KO,,,-/-,,,,Y,,,,,,,,,,
1321,R,,Female,9/23/2022,629,,,Tlr7-KO,,,-/-,,,,Y,,,,,,,,,,
1322,L,,Female,9/23/2022,629,,,Tlr7-KO,,,-/-,,,,Y,,,,,,,,,,
1323,R,,Male,9/23/2022,629,,,Tlr7-KO,,,-/-,,,,Y,,,,,,,,,,
1324,R,,Female,2/9/2023,490,,1319/1320,Tlr7-KO,,,-/-,,,,,,,,,,,,,,
1325,L,,Female,2/9/2023,490,,1319/1320,Tlr7-KO,,,-/-,,,,,,,,,,,,,,
1326,B,,Female,2/9/2023,490,,1319/1320,Tlr7-KO,,,-/-,,,,,,,,,,,,,,
1327,2R,,Female,2/9/2023,490,,1319/1320,Tlr7-KO,,,-/-,,,,,,,,,,,,,,
1328,2L,,Female,2/9/2023,490,,1319/1320,Tlr7-KO,,,-/-,,,,,,,,,,,,,,
1329,2R2L,,Female,2/9/2023,490,,1319/1320,Tlr7-KO,,,-/-,,,,,,,,,,,,,,
1330,R,,Male,2/9/2023,490,,1319/1320,Tlr7-KO,,,-/-,,,,,,,,,,,,,,
1331,L,,Male,2/9/2023,490,,1319/1320,Tlr7-KO,,,-/-,,,,,,,,,,,,,,
1332,B,,Male,2/9/2023,490,,1319/1320,Tlr7-KO,,,-/-,,,,,,,,,,,,,,
1333,R,,Female,2/2/2023,497,,,Tlr4-KO,B6N-Cdh23-KI,,+/+, KI/+,,,,,From ???,,,,,,,,
1334,L,,Female,2/2/2023,497,,,Tlr4-KO,B6N-Cdh23-KI,,+/+, KI/+,,,,,From ???,,,,,,,,
1335,R,,Male,2/2/2023,497,,,Tlr4-KO,B6N-Cdh23-KI,,+/+, +/+,,,,,From ???,,,,,,,,
1336,L,,Male,2/2/2023,497,,,Tlr4-KO,B6N-Cdh23-KI,,+/+, KI/+,,,,,From ???,,,,,,,,
1337,R,,Female,12/16/2022,545,,,Tlr4-KO,,,-/-,,,,Y,,Part of Breeding Trio 1,,,,,,,,
1338,L,,Female,12/16/2022,545,,,Tlr4-KO,,,-/-,,,,Y,,Part of Breeding Trio 1,,,,,,,,
1339,B,,Female,12/16/2022,545,,,Tlr4-KO,,,-/-,,,,Y,,Part of Breeding Trio 2,,,,,,,,
1340,2R,,Female,12/16/2022,545,,,Tlr4-KO,,,-/-,,,,Y,,Part of Breeding Trio 2,,,,,,,,
1341,2L,,Female,12/16/2022,545,,,Tlr4-KO,,,-/-,,,,Y,,Part of Breeding Trio 3,,,,,,,,
1342,2R2L,,Female,12/16/2022,545,,,Tlr4-KO,,,-/-,,,,Y,,Part of Breeding Trio 3,,,,,,,,
1343,R,,Male,12/16/2022,545,,,Tlr4-KO,,,-/-,,,,Y,,Part of Breeding Trio 1,,,,,,,,
1344,L,,Male,12/16/2022,545,,,Tlr4-KO,,,-/-,,,,Y,,Part of Breeding Trio 2,,,,,,,,
1345,B,,Male,12/16/2022,545,,,Tlr4-KO,,,-/-,,,,Y,,Part of Breeding Trio 3,,,,,,,,
